Date,BTS1,BTS2,BTS3,BTS4,BTS5
11/1/2018 10:46,7.548881,8.808019,6.78095,4.321938,5.375776
11/1/2018 10:46,7.697328,7.569408,4.429729,4.092294,7.910921
11/1/2018 10:46,8.260548,6.424357,5.077229,5.944128,7.538635
11/1/2018 10:46,7.696603,8.087711,7.224965,4.707659,4.271003
11/1/2018 10:46,7.917594,6.228287,5.442275,4.52312,6.840252
11/1/2018 10:46,8.029393,9.378424,4.840843,4.491517,5.94272
11/1/2018 10:46,7.698227,7.950751,4.422795,4.177219,4.428407
11/1/2018 10:47,7.698896,6.239842,5.734403,4.847187,5.021939
11/1/2018 10:47,7.821274,8.124052,5.952196,4.702298,4.916823
11/1/2018 10:47,7.934233,7.032342,4.658418,3.960636,6.118856
11/1/2018 10:47,7.903762,7.497295,4.880996,5.616051,6.126742
11/1/2018 10:47,7.728073,7.811657,5.616797,4.685872,5.887239
11/1/2018 10:47,7.524153,7.832063,4.01212,5.171574,6.974727
11/1/2018 10:47,7.729235,7.776176,4.443257,5.769271,5.630352
11/1/2018 10:47,7.635306,8.284057,4.702522,4.553734,7.629482
11/1/2018 10:47,7.694454,7.926126,5.888937,5.032421,6.062587
11/1/2018 10:47,7.736819,6.577338,4.666338,5.511399,5.214861
11/1/2018 10:47,7.407053,5.661611,4.369826,4.014493,5.942809
11/1/2018 10:47,7.29091,6.072844,5.836324,4.912057,7.550912
11/1/2018 10:48,7.413048,8.825036,5.385824,5.014628,5.37414
11/1/2018 10:48,7.789667,6.319281,5.775644,5.180456,5.878607
11/1/2018 10:48,7.79321,8.365588,5.688174,5.290091,5.902685
11/1/2018 10:48,7.895276,5.951134,5.110443,3.766026,3.593122
11/1/2018 10:48,7.93763,5.53798,4.799179,3.718186,7.018282
11/1/2018 10:48,7.793856,8.670327,5.703861,3.388174,6.578758
11/1/2018 10:48,7.629958,9.979947,5.945433,6.538548,8.265292
11/1/2018 10:48,7.269366,8.197398,5.069845,3.930242,8.570466
11/1/2018 10:48,7.387456,7.809902,4.730524,4.603466,7.195694
11/1/2018 10:48,7.849644,5.435313,5.035738,4.476431,5.453847
11/1/2018 10:48,7.623602,8.374633,5.026234,6.756285,4.969495
11/1/2018 10:48,7.981653,6.152716,4.99412,4.571218,7.976384
11/1/2018 10:49,7.176718,7.248584,5.044688,5.046604,5.157966
11/1/2018 10:49,7.635904,8.652986,4.758679,4.803887,5.896015
11/1/2018 10:49,7.442445,7.546771,5.231438,4.919037,5.572666
11/1/2018 10:49,7.737372,9.512194,6.247755,4.949656,5.838896
11/1/2018 10:49,7.909541,6.217881,7.743366,3.709475,5.458524
11/1/2018 10:49,7.345334,7.289146,5.338443,3.766095,8.212255
11/1/2018 10:49,7.817204,8.904299,5.665684,4.90725,4.781829
11/1/2018 10:49,7.639967,7.239009,4.29243,5.342396,9.310974
11/1/2018 10:49,7.650645,7.326295,6.014659,5.464163,5.886212
11/1/2018 10:49,7.629829,10.140602,4.070853,4.367848,6.325685
11/1/2018 10:49,8.165034,8.921029,5.752627,4.450542,9.078467
11/1/2018 10:49,7.488964,11.100993,4.428077,4.317761,7.586867
11/1/2018 10:50,7.857815,9.34258,4.226055,4.244608,6.27515
11/1/2018 10:50,8.014144,8.794932,5.547301,4.246321,5.165487
11/1/2018 10:50,7.90843,5.790571,4.744805,4.001289,9.800656
11/1/2018 10:50,7.729785,7.296525,4.033748,4.362765,9.97836
11/1/2018 10:50,7.825749,7.82257,4.831396,4.390309,8.38375
11/1/2018 10:50,7.552656,6.811489,5.394009,4.817816,6.984832
11/1/2018 10:50,7.405752,8.691239,4.588642,4.301841,6.18006
11/1/2018 10:50,7.498598,8.391015,4.35557,4.496472,7.380879
11/1/2018 10:50,8.046297,14.325089,5.004039,4.604738,4.973305
11/1/2018 10:50,8.30392,8.992749,5.26948,4.203091,8.012334
11/1/2018 10:50,7.453258,7.317744,4.940264,3.883185,5.798113
11/1/2018 10:50,8.045879,9.745036,4.724457,4.013131,5.84293
11/1/2018 10:51,7.877115,6.653527,3.996797,4.002616,7.028778
11/1/2018 10:51,7.584629,6.632007,5.319164,3.812924,5.445114
11/1/2018 10:51,7.525907,6.438297,5.228484,3.602316,8.754744
11/1/2018 10:51,8.023537,8.860636,5.089579,5.348107,7.676798
11/1/2018 10:51,7.950037,9.697659,4.569526,3.955893,7.20872
11/1/2018 10:51,8.118071,8.079526,5.361378,4.312734,6.813888
11/1/2018 10:51,7.73198,9.707133,6.105142,4.66407,7.196211
11/1/2018 10:51,7.846139,9.003369,4.544867,4.258659,7.8993
11/1/2018 10:51,7.730192,9.863588,5.540747,4.26209,5.981555
11/1/2018 10:51,7.175713,8.922697,3.99703,5.696216,7.157874
11/1/2018 10:51,7.416757,7.887387,5.220671,4.602691,6.72666
11/1/2018 10:51,8.26101,7.870009,5.553516,7.014588,7.895796
11/1/2018 10:52,7.898369,7.083868,5.50348,3.921447,8.544617
11/1/2018 10:52,7.431398,6.127817,4.953784,5.112956,7.890827
11/1/2018 10:52,7.927059,6.155158,4.116494,4.692354,6.384819
11/1/2018 10:52,7.644035,7.729445,4.29496,6.401872,6.116457
11/1/2018 10:52,7.600547,10.616513,4.919634,4.473114,8.690813
11/1/2018 10:52,7.870501,7.909919,4.519246,4.853463,5.996599
11/1/2018 10:52,7.90055,7.302392,5.542433,4.762104,5.902238
11/1/2018 10:52,7.689712,7.647187,5.208614,4.728355,7.785015
11/1/2018 10:52,7.826067,7.270853,5.143134,4.4735,5.842272
11/1/2018 10:52,7.988137,8.236284,5.582745,3.739331,8.927629
11/1/2018 10:52,7.640149,8.325369,6.557375,5.953587,5.529979
11/1/2018 10:52,8.42327,10.640581,4.4993,4.561633,6.582871
11/1/2018 10:53,7.945876,7.602551,6.296727,5.656479,7.965865
11/1/2018 10:53,7.82799,7.231888,4.688639,4.421268,6.362982
11/1/2018 10:53,7.771784,8.62613,5.142071,4.645296,7.180373
11/1/2018 10:53,7.648794,8.00278,5.637054,5.837596,7.664729
11/1/2018 10:53,7.813121,6.961368,5.386204,3.498164,5.864767
11/1/2018 10:53,8.115887,5.758914,4.300588,5.815882,8.050669
11/1/2018 10:53,7.707509,9.1358,6.075743,4.082199,5.633688
11/1/2018 10:53,7.486908,7.795059,4.757437,4.7758,6.074304
11/1/2018 10:53,7.555004,6.870372,4.64182,3.872123,4.757516
11/1/2018 10:53,7.781041,7.238697,4.857,4.218735,9.187867
11/1/2018 10:53,8.058346,8.376636,5.766495,4.000698,5.683804
11/1/2018 10:53,7.620777,7.445315,5.264261,5.716397,4.326798
11/1/2018 10:54,7.571113,8.056917,5.082573,4.686884,6.158009
11/1/2018 10:54,7.643052,12.938959,4.371665,6.207634,5.659934
11/1/2018 10:54,7.811542,7.151091,5.500051,4.793946,7.16848
11/1/2018 10:54,7.897018,10.217463,6.582107,5.110282,5.103698
11/1/2018 10:54,7.273945,8.269465,6.088145,5.206174,6.828101
11/1/2018 10:54,7.510512,10.432097,4.007784,4.960912,6.417245
11/1/2018 10:54,7.707726,8.234108,5.397841,3.860264,7.492174
11/1/2018 10:54,7.93337,9.620765,5.371591,5.511808,5.365352
11/1/2018 10:54,7.753238,7.871052,5.011326,4.788971,8.185795
11/1/2018 10:54,7.499851,8.825831,4.379054,4.131043,6.910919
11/1/2018 10:54,7.708018,8.312019,5.595534,3.628077,5.54927
11/1/2018 10:54,7.942382,7.493927,5.617294,4.586739,6.018636
11/1/2018 10:55,7.717958,8.634276,5.220977,3.63003,8.533053
11/1/2018 10:55,7.772887,10.147061,5.080777,4.286642,7.496347
11/1/2018 10:55,8.067204,10.935416,5.412341,4.497972,7.77428
11/1/2018 10:55,7.729896,9.369608,4.931411,4.167843,4.558849
11/1/2018 10:55,7.667497,9.072347,4.804943,4.818291,5.626703
11/1/2018 10:55,7.795734,5.623039,4.428498,5.203438,5.018024
11/1/2018 10:55,8.012554,7.67477,5.336484,4.024016,8.303879
11/1/2018 10:55,7.490238,6.363435,5.60957,3.80197,6.679668
11/1/2018 10:55,7.603179,7.454584,5.611896,5.533982,4.902263
11/1/2018 10:55,7.814617,10.556533,4.653791,6.436726,4.740772
11/1/2018 10:55,7.695392,8.426293,5.293733,5.532749,6.633813
11/1/2018 10:55,7.956413,7.482478,5.463414,6.246111,7.595057
11/1/2018 10:56,7.339364,6.965131,5.379662,3.514645,4.654319
11/1/2018 10:56,7.815663,8.559497,4.73621,4.532049,6.121178
11/1/2018 10:56,7.885504,9.362593,5.325756,3.958024,7.78707
11/1/2018 10:56,7.60536,7.618397,6.392852,5.376931,8.967007
11/1/2018 10:56,7.652772,8.176595,4.409379,5.01678,4.912056
11/1/2018 10:56,8.171672,10.183277,5.541441,4.431262,6.215859
11/1/2018 10:56,7.534111,6.463993,5.133991,4.577128,5.600951
11/1/2018 10:56,7.713824,6.630272,4.226614,4.065391,7.302775
11/1/2018 10:56,7.647041,5.894226,5.583875,5.318534,6.094089
11/1/2018 10:56,7.664849,9.365823,5.579347,4.726186,6.796256
11/1/2018 10:56,7.504161,5.71944,5.593301,4.270124,4.074629
11/1/2018 10:56,7.750787,6.136522,5.753522,4.98209,4.560057
11/1/2018 10:57,7.536256,8.591485,4.501037,4.655533,5.616375
11/1/2018 10:57,7.959769,7.541232,5.158389,3.985508,6.117465
11/1/2018 10:57,7.856951,8.814469,5.594795,4.111306,7.306899
11/1/2018 10:57,7.735594,6.145047,4.404444,4.80042,9.227431
11/1/2018 10:57,8.001924,8.19824,4.328393,4.463598,7.060729
11/1/2018 10:57,7.581071,8.135059,5.310178,4.647928,5.437666
11/1/2018 10:57,7.039878,6.118275,4.87673,5.447872,5.561238
11/1/2018 10:57,7.532493,7.862732,4.260408,5.28731,5.347098
11/1/2018 10:57,7.462376,5.632418,6.054284,5.336426,6.515304
11/1/2018 10:57,7.653935,7.209468,5.851497,6.68544,6.491833
11/1/2018 10:57,7.314528,10.334471,5.298173,5.211831,7.781759
11/1/2018 10:57,7.434571,8.585002,5.572573,5.106522,5.548141
11/1/2018 10:58,8.093187,8.672685,4.533563,4.322298,6.069417
11/1/2018 10:58,7.914276,7.32087,5.442947,4.048758,6.022806
11/1/2018 10:58,7.445357,6.771353,3.692773,5.328553,7.564733
11/1/2018 10:58,7.69436,8.291954,4.058342,4.767447,4.879867
11/1/2018 10:58,8.045013,4.832847,5.187004,4.104011,5.759651
11/1/2018 10:58,8.115375,8.095472,4.680491,5.155212,4.773622
11/1/2018 10:58,7.135384,7.759346,5.584201,4.698013,5.798751
11/1/2018 10:58,7.572248,7.901129,5.624777,6.239855,8.588483
11/1/2018 10:58,7.61126,6.710997,5.415035,4.826987,6.181555
11/1/2018 10:58,7.468367,8.634525,4.479809,4.111352,8.258444
11/1/2018 10:58,7.20402,7.078235,5.565867,5.139928,4.979159
11/1/2018 10:58,7.537482,9.578831,5.673097,3.844169,8.952206
11/1/2018 10:59,8.090474,9.074864,5.368795,5.005081,6.465997
11/1/2018 10:59,7.527422,5.964011,5.331555,4.044161,8.221993
11/1/2018 10:59,7.896367,10.079013,6.571729,5.410249,7.815209
11/1/2018 10:59,7.708163,7.243227,5.581052,4.003563,5.650637
11/1/2018 10:59,7.414487,7.439088,5.568254,6.349321,4.03413
11/1/2018 10:59,7.920073,9.018311,4.604115,4.977237,4.239774
11/1/2018 10:59,7.86676,13.545739,5.814481,4.896986,6.728183
11/1/2018 10:59,7.60952,11.279966,8.881476,5.910088,6.690423
11/1/2018 10:59,7.734371,6.259658,5.491042,4.040745,5.48705
11/1/2018 10:59,7.228014,8.289841,4.618182,4.949255,6.51156
11/1/2018 10:59,8.322991,8.052161,7.180773,5.014936,5.788879
11/1/2018 10:59,7.901125,10.265554,5.080838,3.91616,5.349516
11/1/2018 11:00,6.764931,7.548822,5.029387,4.422282,6.488978
11/1/2018 11:00,7.863165,8.835152,6.086956,3.868802,8.357087
11/1/2018 11:00,7.296607,6.296865,4.709591,4.885164,5.773508
11/1/2018 11:00,7.51583,6.324435,4.143002,5.430102,8.492048
11/1/2018 11:00,7.21511,8.340586,4.721097,5.239826,4.791178
11/1/2018 11:00,7.656961,7.133023,6.603547,4.842375,5.884168
11/1/2018 11:00,7.297307,5.73453,6.010215,4.518415,5.312664
11/1/2018 11:00,6.697444,7.951582,4.935079,5.046659,8.539058
11/1/2018 11:00,8.096037,7.134804,5.089153,4.203103,5.793478
11/1/2018 11:00,7.2591,6.58825,5.397589,4.625736,4.377639
11/1/2018 11:00,7.590436,6.915608,4.662277,3.717475,4.586692
11/1/2018 11:00,7.44143,7.27477,4.651161,6.524992,7.457461
11/1/2018 11:01,8.171192,10.724174,4.623287,5.055872,5.981902
11/1/2018 11:01,6.918787,6.237127,4.672372,4.22429,6.403582
11/1/2018 11:01,7.942295,10.140183,4.463759,4.511276,4.21401
11/1/2018 11:01,7.602638,8.050315,5.218959,4.371286,3.78717
11/1/2018 11:01,7.68314,6.317028,4.864264,4.512911,6.724492
11/1/2018 11:01,7.064571,6.354786,5.225503,4.325651,6.393851
11/1/2018 11:01,7.612136,10.210266,6.625076,4.588088,7.32721
11/1/2018 11:01,7.569179,6.784879,4.398141,5.069149,6.892736
11/1/2018 11:01,7.488305,10.758792,4.374057,4.347541,6.729619
11/1/2018 11:01,7.562773,7.964884,4.842875,3.811575,5.110755
11/1/2018 11:01,8.155095,7.063835,5.848495,4.746325,6.678601
11/1/2018 11:01,7.219302,6.837118,5.81605,5.659368,5.315131
11/1/2018 11:02,7.539435,7.772955,4.672277,4.284324,6.949469
11/1/2018 11:02,7.574039,7.657498,4.701625,5.046347,5.908757
11/1/2018 11:02,7.291623,7.101906,5.775523,4.596628,5.296749
11/1/2018 11:02,7.523078,6.696509,4.775513,5.707924,5.002138
11/1/2018 11:02,7.758189,6.887276,4.765864,4.565359,5.94529
11/1/2018 11:02,7.014511,6.295156,4.655266,3.816019,5.95925
11/1/2018 11:02,7.889306,9.258388,5.970561,3.665544,5.047357
11/1/2018 11:02,7.31126,6.903633,6.321524,4.921147,8.127572
11/1/2018 11:02,7.653686,7.430963,5.094873,3.465855,7.801088
11/1/2018 11:02,7.845775,6.868175,4.714306,4.301404,6.638038
11/1/2018 11:02,7.522954,5.342418,4.601517,3.366491,6.752325
11/1/2018 11:02,7.479996,9.504551,4.851274,6.268131,4.383845
11/1/2018 11:03,7.027577,8.310511,4.652113,4.581142,7.750847
11/1/2018 11:03,7.614915,8.648533,5.853627,4.848792,5.827991
11/1/2018 11:03,8.097816,7.539441,5.464004,6.154732,5.748196
11/1/2018 11:03,7.344997,7.52896,6.701554,4.791464,4.854919
11/1/2018 11:03,7.801954,6.69729,5.358937,4.888399,4.843558
11/1/2018 11:03,7.164085,7.557314,6.928585,4.152915,6.331799
11/1/2018 11:03,7.457104,9.574737,4.48015,4.288758,6.162529
11/1/2018 11:03,7.59026,5.596822,5.438847,4.264009,5.643383
11/1/2018 11:03,7.197768,9.17094,5.070353,4.988303,6.68653
11/1/2018 11:03,7.763437,6.384052,5.300188,4.228108,6.468526
11/1/2018 11:03,7.57931,10.596778,4.991289,5.290946,5.401863
11/1/2018 11:03,7.984966,9.114126,5.274086,4.681548,7.239445
11/1/2018 11:04,7.850457,7.372977,5.719061,5.86093,6.570797
11/1/2018 11:04,7.444624,10.708994,4.321894,4.780906,4.630219
11/1/2018 11:04,7.746746,11.173862,4.921637,4.603469,7.731088
11/1/2018 11:04,7.000868,6.912442,4.891214,5.371379,5.806813
11/1/2018 11:04,7.596518,6.252616,6.142221,4.645675,6.582024
11/1/2018 11:04,7.424291,7.955455,5.286735,4.01266,5.079314
11/1/2018 11:04,7.448063,8.327891,6.010417,4.539979,4.552408
11/1/2018 11:04,7.678762,8.406597,5.665166,4.919865,5.287789
11/1/2018 11:04,7.945843,9.904496,4.703236,4.537566,7.891394
11/1/2018 11:04,7.703404,6.696255,4.815346,3.303383,4.641908
11/1/2018 11:04,7.247758,7.808003,4.628135,3.999221,7.549286
11/1/2018 11:04,7.951253,6.200023,5.43796,5.429576,7.720852
11/1/2018 11:05,7.65076,8.910135,4.532192,3.868942,8.939367
11/1/2018 11:05,7.742044,11.828308,4.269061,4.761997,5.504246
11/1/2018 11:05,7.718108,8.028441,4.24354,4.57946,6.979128
11/1/2018 11:05,7.43814,8.71621,4.965985,5.014198,5.556902
11/1/2018 11:05,7.444655,6.135545,4.927574,3.638632,7.212408
11/1/2018 11:05,7.234405,7.664245,4.716212,3.789273,7.615039
11/1/2018 11:05,7.619982,7.682988,5.771557,4.819713,4.950662
11/1/2018 11:05,7.549241,10.605582,5.200502,3.891131,5.63301
11/1/2018 11:05,7.411491,8.54512,6.32475,4.338131,5.707398
11/1/2018 11:05,7.481221,7.764131,4.92208,5.776999,8.003642
11/1/2018 11:05,7.379463,8.039382,4.892218,4.494106,5.208171
11/1/2018 11:05,7.350121,6.112183,5.965949,3.853091,5.973395
11/1/2018 11:06,7.439612,6.233866,3.802425,3.967455,6.035208
11/1/2018 11:06,7.611196,6.952755,5.73193,5.210105,5.81103
11/1/2018 11:06,7.509496,8.369413,4.898436,4.086943,6.319548
11/1/2018 11:06,7.237558,7.667874,5.130425,4.725667,6.041981
11/1/2018 11:06,7.092109,8.866036,5.335372,5.355587,4.293323
11/1/2018 11:06,6.99275,8.133251,5.447152,3.952873,4.801137
11/1/2018 11:06,6.857858,7.81099,4.246741,4.233189,6.344553
11/1/2018 11:06,6.875001,6.460758,4.226921,4.741823,5.098169
11/1/2018 11:06,6.635786,11.608142,5.39231,5.464171,5.681906
11/1/2018 11:06,6.392979,6.502438,5.505688,4.680432,7.22863
11/1/2018 11:06,7.044979,7.698017,5.041306,4.120592,5.822522
11/1/2018 11:06,6.528047,7.798235,4.963347,5.178572,6.330539
11/1/2018 11:07,6.679648,7.743329,5.745962,4.9555,6.81903
11/1/2018 11:07,6.7134,7.54591,5.276793,5.019622,6.561079
11/1/2018 11:07,6.462043,7.24375,3.926318,4.790554,9.054616
11/1/2018 11:07,6.973924,8.448719,5.542897,4.903438,5.432024
11/1/2018 11:07,6.646318,9.052861,4.859239,4.949007,7.527107
11/1/2018 11:07,6.397951,7.384868,5.099362,3.96796,7.9288
11/1/2018 11:07,6.91411,10.385399,6.588375,5.32816,4.735682
11/1/2018 11:07,6.989278,9.59488,5.475075,4.858604,5.090772
11/1/2018 11:07,6.945213,12.629845,4.607722,4.508816,8.285328
11/1/2018 11:07,7.165999,6.139537,5.116335,5.283548,6.358889
11/1/2018 11:07,6.511298,9.190338,5.405828,6.149945,6.225277
11/1/2018 11:07,7.033277,7.843871,4.440767,6.311736,5.509096
11/1/2018 11:08,7.250584,8.076323,5.28081,4.219385,5.61705
11/1/2018 11:08,6.613972,8.590703,5.792289,4.647013,5.566111
11/1/2018 11:08,6.670249,5.652134,6.225028,5.24283,5.991527
11/1/2018 11:08,6.895427,10.225141,5.123767,4.650829,5.83713
11/1/2018 11:08,6.953363,7.412775,4.519239,4.221697,4.301292
11/1/2018 11:08,6.515536,6.992218,5.793967,4.433628,5.187968
11/1/2018 11:08,7.199554,7.534607,5.690538,6.085028,5.901209
11/1/2018 11:08,6.507578,7.360801,5.361581,4.103187,5.801622
11/1/2018 11:08,7.113256,7.239477,4.861431,5.63597,7.998781
11/1/2018 11:08,7.042803,9.318019,5.410828,4.288118,3.857882
11/1/2018 11:08,6.946075,6.521699,4.898137,4.586769,4.232243
11/1/2018 11:08,7.25829,5.500022,5.10243,3.677807,5.002941
11/1/2018 11:09,7.26676,7.700669,4.51499,5.621406,8.259736
11/1/2018 11:09,7.041713,9.22097,4.851952,4.718944,6.569102
11/1/2018 11:09,6.903422,7.90311,4.648824,3.981524,5.538323
11/1/2018 11:09,7.266768,8.280428,4.951501,4.964968,6.116637
11/1/2018 11:09,6.69788,7.706041,5.28783,4.960411,6.762923
11/1/2018 11:09,6.902011,7.88528,4.487075,3.937603,4.462576
11/1/2018 11:09,7.199244,5.899669,4.806078,5.984811,6.040991
11/1/2018 11:09,7.156671,8.207047,5.254399,4.541582,6.6994
11/1/2018 11:09,6.311598,6.170061,6.37273,4.190868,5.748354
11/1/2018 11:09,7.458491,7.119422,5.512086,4.506616,7.96761
11/1/2018 11:09,6.609031,10.851142,5.383296,4.039266,6.608759
11/1/2018 11:09,6.894859,12.368356,5.68612,5.845209,7.100919
11/1/2018 11:10,6.548842,9.893836,5.071688,3.655624,4.798324
11/1/2018 11:10,6.677363,7.550943,4.759412,5.245724,6.314265
11/1/2018 11:10,6.838188,6.689022,5.595577,4.51124,6.254508
11/1/2018 11:10,6.902955,7.574995,4.866503,5.370777,9.403969
11/1/2018 11:10,6.591579,8.853175,4.812034,5.228226,6.556537
11/1/2018 11:10,6.525754,7.526836,4.650847,4.388684,6.888978
11/1/2018 11:10,6.420229,6.234883,4.113013,5.33374,7.333873
11/1/2018 11:10,6.249367,6.474394,4.874557,5.016663,6.471071
11/1/2018 11:10,6.560826,8.022661,4.545322,3.893598,4.210942
11/1/2018 11:10,6.59019,8.617984,4.548086,4.2088,6.722122
11/1/2018 11:10,6.537638,9.860492,5.46649,3.29878,9.123271
11/1/2018 11:11,6.859932,6.415631,5.921193,4.560111,4.247275
11/1/2018 11:11,6.989526,9.51944,4.597265,5.174077,7.227572
11/1/2018 11:11,6.363695,9.046494,6.51578,6.117366,4.728096
11/1/2018 11:11,6.427958,8.344324,5.282255,3.752939,5.904414
11/1/2018 11:11,6.399915,8.183251,6.18882,4.280487,5.305952
11/1/2018 11:11,7.092275,6.465787,5.392305,5.641976,6.615971
11/1/2018 11:11,6.866156,8.606784,5.854072,4.857215,6.272316
11/1/2018 11:11,7.041657,7.404542,5.408963,4.564092,5.956072
11/1/2018 11:11,6.890393,6.118686,5.700543,5.089641,5.753066
11/1/2018 11:11,6.599967,7.802715,4.608653,4.981726,5.243246
11/1/2018 11:11,6.505757,7.956598,5.034054,4.437431,6.824834
11/1/2018 11:11,7.094725,9.349963,5.53591,5.267059,9.253573
11/1/2018 11:12,6.52063,7.339511,4.311104,4.155925,8.047127
11/1/2018 11:12,6.699576,8.069801,5.427347,4.331081,5.233082
11/1/2018 11:12,6.492868,10.042969,3.864944,3.843533,6.542032
11/1/2018 11:12,6.236134,14.862316,4.004465,4.396386,9.423969
11/1/2018 11:12,6.678647,10.381541,4.084641,4.649194,9.3479
11/1/2018 11:12,6.830937,7.182088,4.543524,5.334503,7.697059
11/1/2018 11:12,6.988582,7.569385,5.758426,5.961197,6.163876
11/1/2018 11:12,6.376324,5.625014,4.816477,4.458116,6.405655
11/1/2018 11:12,6.474798,8.989499,6.683687,4.535501,4.392776
11/1/2018 11:12,6.094353,8.677296,5.138589,4.559537,7.889051
11/1/2018 11:12,6.767352,8.694434,4.804407,4.934956,6.152706
11/1/2018 11:12,7.931636,8.410677,4.760809,4.239215,5.829589
11/1/2018 11:13,7.621886,7.999753,5.168482,3.745088,5.096266
11/1/2018 11:13,7.855936,7.555024,5.604029,4.538374,7.638996
11/1/2018 11:13,7.272212,6.128543,4.878234,5.931988,6.691072
11/1/2018 11:13,7.1049,8.414685,4.116749,4.380108,8.666239
11/1/2018 11:13,7.118403,8.570726,4.852925,4.168493,6.468154
11/1/2018 11:13,6.969607,6.394606,5.395654,3.973363,5.085696
11/1/2018 11:13,7.852119,8.982585,4.899398,4.663641,7.168846
11/1/2018 11:13,7.419249,8.057177,4.767081,5.668828,5.679561
11/1/2018 11:13,7.582395,7.816457,6.311746,5.489173,7.337816
11/1/2018 11:13,7.822734,6.239123,5.264643,3.967404,4.496093
11/1/2018 11:13,7.654591,6.923344,4.374326,4.541134,11.213552
11/1/2018 11:13,8.266183,8.034533,4.95332,4.948279,7.707087
11/1/2018 11:14,7.783277,5.92915,3.626192,4.345791,7.154819
11/1/2018 11:14,7.411089,9.261976,5.264698,5.234818,7.300154
11/1/2018 11:14,7.551095,5.169456,4.761727,5.375702,5.256523
11/1/2018 11:14,8.028861,6.248748,5.254631,7.338954,5.6567
11/1/2018 11:14,7.073825,7.183915,5.390311,6.025038,6.151871
11/1/2018 11:14,7.636893,5.966619,4.25153,4.935087,7.568084
11/1/2018 11:14,7.145065,7.631189,4.819625,4.019838,6.006526
11/1/2018 11:14,7.549419,5.836617,7.265745,5.150961,8.230588
11/1/2018 11:14,7.240419,10.573668,5.739555,5.96176,5.298435
11/1/2018 11:14,7.431152,5.667122,5.231441,5.142076,6.213634
11/1/2018 11:14,7.521535,6.412462,4.280576,5.089711,4.323731
11/1/2018 11:14,7.533093,8.495327,5.246228,3.979995,5.767224
11/1/2018 11:15,7.510313,11.193354,5.412273,3.96644,4.670683
11/1/2018 11:15,7.518663,5.348123,5.505524,5.164312,7.046436
11/1/2018 11:15,7.948473,7.97962,4.612613,4.812713,6.266418
11/1/2018 11:15,9.265653,9.14439,5.820209,4.016862,8.603221
11/1/2018 11:15,8.011426,9.371512,4.620649,4.340352,5.975684
11/1/2018 11:15,7.30663,6.272794,5.19502,4.864847,4.979878
11/1/2018 11:15,7.979712,6.000197,5.211736,3.936019,4.824497
11/1/2018 11:15,7.463755,7.903007,5.038338,4.91195,7.344042
11/1/2018 11:15,7.714897,5.945695,3.685648,4.112291,7.28288
11/1/2018 11:15,7.601508,5.329643,4.554914,5.205079,6.380119
11/1/2018 11:15,7.705137,6.959038,4.885855,4.634021,4.928545
11/1/2018 11:15,7.48281,5.750928,4.93261,4.570747,5.979455
11/1/2018 11:16,7.145189,6.709313,4.669467,4.47782,7.863209
11/1/2018 11:16,7.023524,6.472064,4.949383,3.991938,7.080778
11/1/2018 11:16,7.083117,8.408806,5.361009,5.104727,8.897711
11/1/2018 11:16,7.091822,6.147675,4.303328,5.80003,8.259128
11/1/2018 11:16,7.121421,9.082596,5.525601,5.7841,6.370356
11/1/2018 11:16,7.19075,9.494514,4.235214,4.710391,5.620237
11/1/2018 11:16,6.776434,7.664234,4.454881,4.161599,6.942533
11/1/2018 11:16,7.124991,5.918794,4.898319,5.111751,5.547492
11/1/2018 11:16,6.7226,7.370111,5.809943,4.441858,6.511393
11/1/2018 11:16,6.62727,6.929637,4.437584,4.261151,4.759716
11/1/2018 11:16,6.629625,5.444621,5.159389,4.771142,6.505946
11/1/2018 11:16,6.835534,7.578518,5.363707,5.331552,7.55089
11/1/2018 11:17,6.906882,6.917654,4.764808,4.221368,8.761727
11/1/2018 11:17,6.890662,9.489738,4.633842,3.931193,9.260885
11/1/2018 11:17,6.485072,7.753214,4.174608,6.070752,6.40512
11/1/2018 11:17,6.018117,7.166006,4.910412,4.711006,9.757074
11/1/2018 11:17,5.6229,11.311905,5.383262,3.64488,7.028231
11/1/2018 11:17,5.904395,10.28356,5.104765,4.272048,5.138483
11/1/2018 11:17,5.911728,7.145035,3.839289,5.07731,5.160459
11/1/2018 11:17,5.919183,7.624364,4.927021,3.776305,4.925814
11/1/2018 11:17,6.248356,7.393144,5.311007,4.538355,4.726195
11/1/2018 11:17,6.1987,8.59541,5.833699,5.452833,7.278586
11/1/2018 11:17,6.114548,9.670163,4.947447,3.485691,5.985915
11/1/2018 11:17,6.02913,7.583908,4.762803,4.428792,4.840624
11/1/2018 11:18,5.97497,7.485251,5.27854,5.015079,6.777498
11/1/2018 11:18,6.027156,6.983627,5.538587,5.446412,7.276009
11/1/2018 11:18,6.268849,8.919195,5.710848,4.033508,6.098436
11/1/2018 11:18,6.348108,8.865289,5.232052,3.901827,5.694007
11/1/2018 11:18,6.28346,7.377988,5.392521,5.242991,7.006462
11/1/2018 11:18,5.793136,6.193958,4.445665,3.894088,7.471053
11/1/2018 11:18,6.307066,6.765749,4.792116,4.913292,4.830651
11/1/2018 11:18,6.276329,7.374577,4.625555,4.496887,4.38643
11/1/2018 11:18,5.888735,7.103282,5.238457,4.560271,7.556481
11/1/2018 11:18,6.051627,7.377328,4.061509,4.681502,5.700896
